Satellite SST averaged in 10*10 grid points,,,,,,,
147.51-147.60˚E & 42.78-42.87˚S,,,,,,,
1/03/2019,18.279,,1/03/2018,16.795,,1/03/2017,18.35
2/03/2019,18.806,,2/03/2018,16.788,,2/03/2017,18.475
3/03/2019,18.667,,3/03/2018,16.774,,3/03/2017,18.781
4/03/2019,18.536,,4/03/2018,17.31,,4/03/2017,18.766
5/03/2019,18.432,,5/03/2018,17.364,,5/03/2017,18.375
6/03/2019,18.214,,6/03/2018,17.483,,6/03/2017,18.565
7/03/2019,18.317,,7/03/2018,17.059,,7/03/2017,18.629
8/03/2019,18.407,,8/03/2018,16.967,,8/03/2017,18.582
9/03/2019,18.097,,9/03/2018,16.848,,9/03/2017,18.554
10/03/2019,17.914,,10/03/2018,16.661,,10/03/2017,18.605
11/03/2019,17.736,,11/03/2018,16.641,,11/03/2017,18.469
12/03/2019,17.728,,12/03/2018,16.581,,12/03/2017,18.51
13/03/2019,17.588,,13/03/2018,16.599,,13/03/2017,18.497
14/03/2019,17.384,,14/03/2018,16.688,,14/03/2017,18.707
15/03/2019,17.372,,15/03/2018,16.008,,15/03/2017,19.165
16/03/2019,17.761,,16/03/2018,15.656,,16/03/2017,19.024
17/03/2019,17.846,,17/03/2018,15.552,,17/03/2017,18.82
18/03/2019,17.916,,18/03/2018,15.395,,18/03/2017,18.793
19/03/2019,17.85,,19/03/2018,15.023,,19/03/2017,18.786
20/03/2019,17.908,,20/03/2018,15.011,,20/03/2017,18.663
21/03/2019,18.255,,21/03/2018,15.08,,21/03/2017,18.231
22/03/2019,18.214,,22/03/2018,15.218,,22/03/2017,18.294
23/03/2019,18.065,,23/03/2018,14.819,,23/03/2017,18.223
24/03/2019,17.169,,24/03/2018,14.599,,24/03/2017,18.003
25/03/2019,17.058,,25/03/2018,14.518,,25/03/2017,17.643
26/03/2019,17.078,,26/03/2018,14.929,,26/03/2017,17.778
27/03/2019,17.117,,27/03/2018,15.335,,27/03/2017,18.103
28/03/2019,17.163,,28/03/2018,15.329,,28/03/2017,17.938
29/03/2019,17.155,,29/03/2018,15.195,,29/03/2017,17.395
30/03/2019,17.012,,30/03/2018,14.702,,30/03/2017,17.048
31/03/2019,16.871,,31/03/2018,14.59,,31/03/2017,16.931
1/04/2019,16.569,,1/04/2018,14.583,,1/04/2017,16.647
2/04/2019,16.408,,2/04/2018,14.581,,2/04/2017,16.17
3/04/2019,16.17,,3/04/2018,14.701,,3/04/2017,15.817
4/04/2019,16.117,,4/04/2018,16.754,,4/04/2017,15.951
5/04/2019,16.181,,5/04/2018,16.622,,5/04/2017,16.368
6/04/2019,16.19,,6/04/2018,16.466,,6/04/2017,16.445
7/04/2019,15.525,,7/04/2018,16.467,,7/04/2017,16.467
8/04/2019,15.476,,8/04/2018,16.438,,8/04/2017,16.17
9/04/2019,15.725,,9/04/2018,16.454,,9/04/2017,16.238
10/04/2019,15.499,,10/04/2018,16.525,,10/04/2017,16.276
11/04/2019,15.43,,11/04/2018,15.906,,11/04/2017,16.131
12/04/2019,15.015,,12/04/2018,15.7,,12/04/2017,16.145
13/04/2019,15.305,,13/04/2018,15.719,,13/04/2017,16.124
14/04/2019,15.51,,14/04/2018,15.62,,14/04/2017,16.157
15/04/2019,15.715,,15/04/2018,15.203,,15/04/2017,16.09
16/04/2019,15.717,,16/04/2018,15,,16/04/2017,16.058
17/04/2019,15.665,,17/04/2018,15.043,,17/04/2017,16.086
18/04/2019,15.268,,18/04/2018,15.152,,18/04/2017,16.134
19/04/2019,15.384,,19/04/2018,14.77,,19/04/2017,16.221
20/04/2019,15.702,,20/04/2018,14.689,,20/04/2017,16.297
21/04/2019,15.738,,21/04/2018,14.633,,21/04/2017,16.305
22/04/2019,15.486,,22/04/2018,14.894,,22/04/2017,16.168
23/04/2019,15.432,,23/04/2018,15.245,,23/04/2017,15.978
24/04/2019,15.279,,24/04/2018,15.335,,24/04/2017,15.693
25/04/2019,15.093,,25/04/2018,15.224,,25/04/2017,15.632
26/04/2019,14.807,,26/04/2018,14.746,,26/04/2017,15.588
27/04/2019,14.404,,27/04/2018,14.722,,27/04/2017,15.556
28/04/2019,14.361,,28/04/2018,14.692,,28/04/2017,15.702
29/04/2019,14.502,,29/04/2018,14.545,,29/04/2017,15.542
30/04/2019,14.482,,30/04/2018,14.5,,30/04/2017,15.35
