Satellite SST averaged in 10*10 grid points,,,,,,,
147.45-147.54˚E & 42.75-42.84˚S,,,,,,,
14/02/2019,18.287 ,,14/02/2018,18.379 ,,14/02/2017,18.482 
15/02/2019,18.404 ,,15/02/2018,18.243 ,,15/02/2017,18.524 
16/02/2019,18.469 ,,16/02/2018,17.877 ,,16/02/2017,18.416 
17/02/2019,18.621 ,,17/02/2018,17.413 ,,17/02/2017,18.463 
18/02/2019,18.548 ,,18/02/2018,17.319 ,,18/02/2017,18.463 
19/02/2019,18.466 ,,19/02/2018,17.263 ,,19/02/2017,18.652 
20/02/2019,18.307 ,,20/02/2018,17.213 ,,20/02/2017,19.060 
21/02/2019,17.749 ,,21/02/2018,16.986 ,,21/02/2017,18.897 
22/02/2019,18.041 ,,22/02/2018,16.808 ,,22/02/2017,18.663 
23/02/2019,18.237 ,,23/02/2018,16.826 ,,23/02/2017,18.597 
24/02/2019,18.364 ,,24/02/2018,16.901 ,,24/02/2017,18.623 
25/02/2019,18.433 ,,25/02/2018,16.885 ,,25/02/2017,18.522 
26/02/2019,18.508 ,,26/02/2018,16.865 ,,26/02/2017,18.184 
27/02/2019,18.561 ,,27/02/2018,16.982 ,,27/02/2017,18.158 
28/02/2019,18.427 ,,28/02/2018,16.830 ,,28/02/2017,18.053 
1/03/2019,18.279 ,,1/03/2018,16.776 ,,1/03/2017,17.806 
2/03/2019,18.806 ,,2/03/2018,16.802 ,,2/03/2017,17.424 
3/03/2019,18.667 ,,3/03/2018,17.330 ,,3/03/2017,17.602 
4/03/2019,18.536 ,,4/03/2018,17.394 ,,4/03/2017,17.932 
5/03/2019,18.432 ,,5/03/2018,17.568 ,,5/03/2017,17.810 
6/03/2019,18.214 ,,6/03/2018,17.078 ,,6/03/2017,17.246 
7/03/2019,18.317 ,,7/03/2018,16.993 ,,7/03/2017,16.450 
8/03/2019,18.407 ,,8/03/2018,16.870 ,,8/03/2017,16.477 
9/03/2019,18.097 ,,9/03/2018,16.672 ,,9/03/2017,16.070 
10/03/2019,17.914 ,,10/03/2018,16.678 ,,10/03/2017,16.161 
11/03/2019,17.736 ,,11/03/2018,16.641 ,,11/03/2017,16.240 
12/03/2019,17.728 ,,12/03/2018,16.654 ,,12/03/2017,16.153 
13/03/2019,17.588 ,,13/03/2018,16.707 ,,13/03/2017,16.178 
14/03/2019,17.384 ,,14/03/2018,16.029 ,,14/03/2017,16.181 
15/03/2019,17.372 ,,15/03/2018,15.693 ,,15/03/2017,16.215 
16/03/2019,17.761 ,,16/03/2018,15.581 ,,16/03/2017,16.129 
17/03/2019,17.846 ,,17/03/2018,15.410 ,,17/03/2017,16.091 
18/03/2019,17.916 ,,18/03/2018,15.117 ,,18/03/2017,16.117 
19/03/2019,17.850 ,,19/03/2018,15.048 ,,19/03/2017,16.161 
20/03/2019,17.908 ,,20/03/2018,15.110 ,,20/03/2017,16.244 
21/03/2019,18.255 ,,21/03/2018,15.213 ,,21/03/2017,16.318 
22/03/2019,18.214 ,,22/03/2018,14.814 ,,22/03/2017,16.329 
23/03/2019,18.065 ,,23/03/2018,14.582 ,,23/03/2017,16.185 
24/03/2019,17.169 ,,24/03/2018,14.536 ,,24/03/2017,16.003 
25/03/2019,17.058 ,,25/03/2018,14.940 ,,25/03/2017,15.711 
26/03/2019,17.078 ,,26/03/2018,15.355 ,,26/03/2017,15.635 
27/03/2019,17.117 ,,27/03/2018,15.361 ,,27/03/2017,15.585 
28/03/2019,17.163 ,,28/03/2018,15.188 ,,28/03/2017,15.555 
29/03/2019,17.155 ,,29/03/2018,14.723 ,,29/03/2017,15.725 
30/03/2019,17.012 ,,30/03/2018,14.597 ,,30/03/2017,15.556 
31/03/2019,16.871 ,,31/03/2018,14.587 ,,31/03/2017,15.367 
1/04/2019,16.569 ,,1/04/2018,14.591 ,,1/04/2017,16.883 
2/04/2019,16.408 ,,2/04/2018,14.673 ,,2/04/2017,16.759 
3/04/2019,16.170 ,,3/04/2018,16.829 ,,3/04/2017,16.360 
4/04/2019,16.117 ,,4/04/2018,16.754 ,,4/04/2017,16.434 
5/04/2019,16.181 ,,5/04/2018,16.622 ,,5/04/2017,16.778 
6/04/2019,16.190 ,,6/04/2018,16.466 ,,6/04/2017,16.748 
7/04/2019,15.525 ,,7/04/2018,16.467 ,,7/04/2017,16.552 
8/04/2019,15.476 ,,8/04/2018,16.438 ,,8/04/2017,16.583 
9/04/2019,15.725 ,,9/04/2018,16.454 ,,9/04/2017,16.587 
10/04/2019,15.499 ,,10/04/2018,16.525 ,,10/04/2017,16.256 
11/04/2019,15.430 ,,11/04/2018,15.906 ,,11/04/2017,16.051 
12/04/2019,15.015 ,,12/04/2018,15.700 ,,12/04/2017,16.057 
13/04/2019,15.305 ,,13/04/2018,15.719 ,,13/04/2017,16.041 
14/04/2019,15.510 ,,14/04/2018,15.620 ,,14/04/2017,16.068 
15/04/2019,15.715 ,,15/04/2018,15.203 ,,15/04/2017,15.998 
16/04/2019,15.717 ,,16/04/2018,15.000 ,,16/04/2017,16.002 
17/04/2019,15.665 ,,17/04/2018,15.043 ,,17/04/2017,16.031 
18/04/2019,15.268 ,,18/04/2018,15.152 ,,18/04/2017,16.046 
19/04/2019,15.384 ,,19/04/2018,14.770 ,,19/04/2017,16.093 
20/04/2019,15.702 ,,20/04/2018,14.689 ,,20/04/2017,16.190 
21/04/2019,15.738 ,,21/04/2018,14.633 ,,21/04/2017,16.243 
22/04/2019,15.486 ,,22/04/2018,14.894 ,,22/04/2017,16.071 
23/04/2019,15.432 ,,23/04/2018,15.245 ,,23/04/2017,15.897 
24/04/2019,15.279 ,,24/04/2018,15.335 ,,24/04/2017,15.658 
25/04/2019,15.093 ,,25/04/2018,15.224 ,,25/04/2017,15.642 
26/04/2019,14.807 ,,26/04/2018,14.746 ,,26/04/2017,15.614 
27/04/2019,14.404 ,,27/04/2018,14.722 ,,27/04/2017,15.581 
28/04/2019,14.361 ,,28/04/2018,14.692 ,,28/04/2017,15.688 
29/04/2019,14.502 ,,29/04/2018,14.545 ,,29/04/2017,15.550 
30/04/2019,14.482 ,,30/04/2018,14.500 ,,30/04/2017,15.335 
