Satellite SST averaged in 10*10 grid points,,,,,,,
147.49-147.58?E & 42.92-43.01?S,,,,,,,
14/02/2019,18.362 ,,14/02/2018,19.405 ,,14/02/2017,17.006 
15/02/2019,18.432 ,,15/02/2018,19.428 ,,15/02/2017,17.046 
16/02/2019,18.345 ,,16/02/2018,19.211 ,,16/02/2017,17.173 
17/02/2019,18.436 ,,17/02/2018,17.811 ,,17/02/2017,17.288 
18/02/2019,18.369 ,,18/02/2018,17.482 ,,18/02/2017,17.194 
19/02/2019,18.287 ,,19/02/2018,17.723 ,,19/02/2017,16.771 
20/02/2019,18.153 ,,20/02/2018,17.884 ,,20/02/2017,16.711 
21/02/2019,17.706 ,,21/02/2018,17.968 ,,21/02/2017,16.671 
22/02/2019,18.062 ,,22/02/2018,17.943 ,,22/02/2017,17.083 
23/02/2019,18.157 ,,23/02/2018,17.776 ,,23/02/2017,16.928 
24/02/2019,18.389 ,,24/02/2018,17.801 ,,24/02/2017,17.156 
25/02/2019,18.423 ,,25/02/2018,17.810 ,,25/02/2017,17.144 
26/02/2019,18.396 ,,26/02/2018,17.816 ,,26/02/2017,17.331 
27/02/2019,18.327 ,,27/02/2018,17.886 ,,27/02/2017,17.546 
28/02/2019,18.225 ,,28/02/2018,17.921 ,,28/02/2017,17.791 
1/03/2019,18.279 ,,1/03/2018,17.981 ,,1/03/2017,17.914 
2/03/2019,18.806 ,,2/03/2018,18.201 ,,2/03/2017,18.264 
3/03/2019,18.667 ,,3/03/2018,18.228 ,,3/03/2017,18.263 
4/03/2019,18.536 ,,4/03/2018,18.127 ,,4/03/2017,18.027 
5/03/2019,18.432 ,,5/03/2018,18.035 ,,5/03/2017,17.923 
6/03/2019,18.214 ,,6/03/2018,18.021 ,,6/03/2017,18.195 
7/03/2019,18.317 ,,7/03/2018,17.994 ,,7/03/2017,18.188 
8/03/2019,18.407 ,,8/03/2018,17.867 ,,8/03/2017,18.242 
9/03/2019,18.097 ,,9/03/2018,17.868 ,,9/03/2017,18.139 
10/03/2019,17.914 ,,10/03/2018,18.433 ,,10/03/2017,18.167 
11/03/2019,17.736 ,,11/03/2018,18.469 ,,11/03/2017,18.206 
12/03/2019,17.728 ,,12/03/2018,18.242 ,,12/03/2017,18.355 
13/03/2019,17.588 ,,13/03/2018,18.248 ,,13/03/2017,18.339 
14/03/2019,17.384 ,,14/03/2018,18.278 ,,14/03/2017,18.413 
15/03/2019,17.372 ,,15/03/2018,18.198 ,,15/03/2017,19.123 
16/03/2019,17.761 ,,16/03/2018,17.870 ,,16/03/2017,18.930 
17/03/2019,17.846 ,,17/03/2018,17.386 ,,17/03/2017,18.730 
18/03/2019,17.916 ,,18/03/2018,17.383 ,,18/03/2017,18.696 
19/03/2019,17.850 ,,19/03/2018,17.366 ,,19/03/2017,18.653 
20/03/2019,17.908 ,,20/03/2018,17.373 ,,20/03/2017,18.467 
21/03/2019,18.255 ,,21/03/2018,17.039 ,,21/03/2017,18.136 
22/03/2019,18.214 ,,22/03/2018,16.725 ,,22/03/2017,18.209 
23/03/2019,18.065 ,,23/03/2018,16.775 ,,23/03/2017,18.240 
24/03/2019,17.169 ,,24/03/2018,17.018 ,,24/03/2017,18.097 
25/03/2019,17.058 ,,25/03/2018,17.191 ,,25/03/2017,17.786 
26/03/2019,17.078 ,,26/03/2018,17.048 ,,26/03/2017,17.861 
27/03/2019,17.117 ,,27/03/2018,16.964 ,,27/03/2017,18.003 
28/03/2019,17.163 ,,28/03/2018,16.797 ,,28/03/2017,17.799 
29/03/2019,17.155 ,,29/03/2018,16.796 ,,29/03/2017,17.558 
30/03/2019,17.012 ,,30/03/2018,16.706 ,,30/03/2017,17.211 
31/03/2019,16.871 ,,31/03/2018,17.157 ,,31/03/2017,17.107 
1/04/2019,16.569 ,,1/04/2018,17.162 ,,1/04/2017,16.883 
2/04/2019,16.408 ,,2/04/2018,17.194 ,,2/04/2017,16.759 
3/04/2019,16.170 ,,3/04/2018,16.829 ,,3/04/2017,16.360 
4/04/2019,16.117 ,,4/04/2018,16.754 ,,4/04/2017,16.434 
5/04/2019,16.181 ,,5/04/2018,16.622 ,,5/04/2017,16.778 
6/04/2019,16.190 ,,6/04/2018,16.466 ,,6/04/2017,16.748 
7/04/2019,15.525 ,,7/04/2018,16.467 ,,7/04/2017,16.552 
8/04/2019,15.476 ,,8/04/2018,16.438 ,,8/04/2017,16.583 
9/04/2019,15.725 ,,9/04/2018,16.454 ,,9/04/2017,16.587 
10/04/2019,15.499 ,,10/04/2018,16.525 ,,10/04/2017,16.256 
11/04/2019,15.430 ,,11/04/2018,15.906 ,,11/04/2017,16.051 
12/04/2019,15.015 ,,12/04/2018,15.700 ,,12/04/2017,16.057 
13/04/2019,15.305 ,,13/04/2018,15.719 ,,13/04/2017,16.041 
14/04/2019,15.510 ,,14/04/2018,15.620 ,,14/04/2017,16.068 
15/04/2019,15.715 ,,15/04/2018,15.203 ,,15/04/2017,15.998 
16/04/2019,15.717 ,,16/04/2018,15.000 ,,16/04/2017,16.002 
17/04/2019,15.665 ,,17/04/2018,15.043 ,,17/04/2017,16.031 
18/04/2019,15.268 ,,18/04/2018,15.152 ,,18/04/2017,16.046 
19/04/2019,15.384 ,,19/04/2018,14.770 ,,19/04/2017,16.093 
20/04/2019,15.702 ,,20/04/2018,14.689 ,,20/04/2017,16.190 
21/04/2019,15.738 ,,21/04/2018,14.633 ,,21/04/2017,16.243 
22/04/2019,15.486 ,,22/04/2018,14.894 ,,22/04/2017,16.071 
23/04/2019,15.432 ,,23/04/2018,15.245 ,,23/04/2017,15.897 
24/04/2019,15.279 ,,24/04/2018,15.335 ,,24/04/2017,15.658 
25/04/2019,15.093 ,,25/04/2018,15.224 ,,25/04/2017,15.642 
26/04/2019,14.807 ,,26/04/2018,14.746 ,,26/04/2017,15.614 
27/04/2019,14.404 ,,27/04/2018,14.722 ,,27/04/2017,15.581 
28/04/2019,14.361 ,,28/04/2018,14.692 ,,28/04/2017,15.688 
29/04/2019,14.502 ,,29/04/2018,14.545 ,,29/04/2017,15.550 
30/04/2019,14.482 ,,30/04/2018,14.500 ,,30/04/2017,15.335 
